ep,state,action,reward
12,"[-0.04961235 -0.04890468  1.28393043  0.01025061  1.61998843  1.33093285]",-25.0,0.7347388177326268
12,"[-0.01666583 -0.04839214  0.03393043  0.01025061  1.65605263  0.11612175]",-25.0,1.2097488579908566
12,"[-0.0462193  -0.04787961 -1.21606957  0.01025061  1.63175689 -1.08928395]",25.0,0.7726812562111401
12,"[-0.07577278 -0.04736708  0.03393043  0.01025061  1.60917773  0.18343149]",25.0,1.1552131878679126
12,"[-0.04282626 -0.04685455  1.28393043  0.01025061  1.65006097  1.45366855]",-25.0,0.7194191313882305
12,"[-0.00987974 -0.04634202  0.03393043  0.01025061  1.69272243  0.25818186]",-25.0,1.1849787216269758
12,"[-0.03943322 -0.04582949 -1.21606957  0.01025061  1.67611236 -0.92332437]",25.0,0.8004161499798186
12,"[-0.0689867  -0.04531696  0.03393043  0.01025061  1.66228158  0.36816379]",-25.0,1.1240864319438209
12,"[-0.09854018 -0.04480443 -1.21606957  0.01025061  1.6507122  -0.83107134]",25.0,0.7782802815956159
12,"[-0.12809365 -0.0442919   0.03393043  0.01025061  1.64125331  0.45101245]",-25.0,1.0698444717576758
12,"[-0.15764713 -0.04377937 -1.21606957  0.01025061  1.63352493 -0.75985927]",25.0,0.7521618974267446
12,"[-0.18720061 -0.04326684  0.03393043  0.01025061  1.62745377  0.51551771]",25.0,0.7705084244827768
12,"[-0.15425409 -0.04275431  1.28393043  0.01025061  1.68514661  1.79479803]",-25.0,0.610754747284376
12,"[-0.12130757 -0.04224178  0.03393043  0.01025061  1.74547147  0.62590407]",25.0,0.7883906924574495
12,"[-0.08836105 -0.04172925  1.28393043  0.01025061  1.80963794  1.94204504]",-25.0,0.6178312484350272
12,"[-0.05541453 -0.04121672  0.03393043  0.01025061  1.87963279  0.86816005]",-25.0,0.7789783150727586
12,"[-0.084968   -0.04070419 -1.21606957  0.01025061  1.89714761 -0.16416461]",25.0,0.8728200861078208
12,"[-0.11452148 -0.04019165  0.03393043  0.01025061  1.92243943  1.1749184 ]",-25.0,0.6929087323863861
12,"[-0.14407496 -0.03967912 -1.21606957  0.01025061  1.9563131   0.18603382]",-25.0,0.8189996409797917
12,"[-0.23612844 -0.03916659 -2.46606957  0.01025061  1.9412649  -0.78942317]",25.0,0.6726275070060111
12,"[-0.32818192 -0.03865406 -1.21606957  0.01025061  1.93540288  0.55381425]",25.0,0.6509674952424931
12,"[-0.3577354  -0.03814153  0.03393043  0.01025061  1.99653527  1.89007757]",25.0,0.48012037895478366
13,"[ 0.04267269 -0.03976634  0.08180763 -0.07895337  1.53838832 -0.10190269]",25.0,1.1956662886767457
13,"[ 0.07801307 -0.04371401  1.33180763 -0.07895337  1.56413566  1.13296527]",-25.0,0.7481999905146022
13,"[ 0.11335345 -0.04766167  0.08180763 -0.07895337  1.5895328  -0.11391218]",-25.0,1.1404988885573881
13,"[ 0.08619383 -0.05160934 -1.16819237 -0.07895337  1.55279932 -1.35738816]",25.0,0.7103031627448443
13,"[ 0.05903421 -0.05555701  0.08180763 -0.07895337  1.51584121 -0.12528839]",25.0,1.177586709706071
13,"[ 0.09437459 -0.05950468  1.33180763 -0.07895337  1.54011204  1.09728922]",-25.0,0.7427813519072699
13,"[ 0.12971498 -0.06345235  0.08180763 -0.07895337  1.56343191 -0.16161359]",25.0,1.1203398006159389
13,"[ 0.16505536 -0.06740002  1.33180763 -0.07895337  1.58650891  1.08551016]",-25.0,0.7020506795003902
13,"[ 0.20039574 -0.07134768  0.08180763 -0.07895337  1.60981578 -0.15014656]",-25.0,1.0704497284541619
13,"[ 0.17323612 -0.07529535 -1.16819237 -0.07895337  1.57152979 -1.38354413]",25.0,0.6570687866181208
13,"[ 0.1460765  -0.07924302  0.08180763 -0.07895337  1.53350639 -0.14170332]",-25.0,1.1108364180673802
13,"[ 0.11891688 -0.08319069 -1.16819237 -0.07895337  1.49472359 -1.41125193]",25.0,0.6815351725992039
13,"[ 0.09175726 -0.08713836  0.08180763 -0.07895337  1.45423719 -0.21333989]",-25.0,1.1328504408905253
13,"[ 0.06459765 -0.09108603 -1.16819237 -0.07895337  1.41111296 -1.51279705]",25.0,0.6931967761524023
13,"[ 0.03743803 -0.0950337   0.08180763 -0.07895337  1.36415979 -0.37188007]",-25.0,1.135529522956859
13,"[ 0.01027841 -0.09898136 -1.16819237 -0.07895337  1.31250496 -1.69483837]",25.0,0.6899993422150593
13,"[-0.01688121 -0.10292903  0.08180763 -0.07895337  1.25452951 -0.63309203]",25.0,0.841446066296171
13,"[ 0.01845917 -0.1068767   1.33180763 -0.07895337  1.24866318  0.39670547]",-25.0,0.8802491176911601
13,"[ 0.05379955 -0.11082437  0.08180763 -0.07895337  1.23498255 -0.94295108]",25.0,0.7651559120507032
13,"[ 0.08913994 -0.11477204  1.33180763 -0.07895337  1.21312085  0.06436846]",-25.0,0.8828169216957824
13,"[ 0.12448032 -0.11871971  0.08180763 -0.07895337  1.18282059 -1.27527019]",-25.0,0.6693384377201125
13,"[ 0.0973207  -0.12266737 -1.16819237 -0.07895337  1.0857371  -2.60560293]",25.0,0.5152599465779897
14,"[ 0.06946553  0.06650888  0.20802457 -0.15641624  1.54545755 -0.13095162]",25.0,1.1701025820682953
14,"[ 0.11111676  0.05868807  1.45802457 -0.15641624  1.56984214  1.10735265]",-25.0,0.7317337481916092
14,"[ 0.15276799  0.05086726  0.20802457 -0.15641624  1.59402812 -0.13682312]",25.0,1.1073798270228874
14,"[ 0.19441922  0.04304645  1.45802457 -0.15641624  1.61871148  1.12493068]",-25.0,0.6782559334909295
14,"[ 0.23607045  0.03522563  0.20802457 -0.15641624  1.64443355 -0.09258387]",-25.0,1.0529983777252099
14,"[ 0.21522168  0.02740482 -1.04197543 -0.15641624  1.60950906 -1.30663287]",25.0,0.6427840790209315
14,"[ 0.1943729   0.01958401  0.20802457 -0.15641624  1.57580026 -0.04539134]",25.0,1.0932757983873835
14,"[ 0.23602413  0.0117632   1.45802457 -0.15641624  1.60484813  1.20850842]",-25.0,0.6439840151708236
14,"[ 0.27767536  0.00394239  0.20802457 -0.15641624  1.6345646  -0.01607533]",25.0,1.0368559705259883
14,"[ 0.31932659 -0.00387843  1.45802457 -0.15641624  1.66572809  1.26356682]",-25.0,0.5895977391467753
14,"[ 0.36097782 -0.01169924  0.20802457 -0.15641624  1.69910091  0.07585306]",25.0,0.9682868484962857
14,"[ 0.40262905 -0.01952005  1.45802457 -0.15641624  1.73544483  1.37864773]",-25.0,0.5311835281121016
14,"[ 0.44428028 -0.02734086  0.20802457 -0.15641624  1.77575518  0.23953891]",-25.0,0.8893688121267884
14,"[ 0.4234315  -0.03516167 -1.04197543 -0.15641624  1.75963643 -0.88528006]",25.0,0.5737555785177894
14,"[ 0.40258273 -0.04298248  0.20802457 -0.15641624  1.74836454  0.43282166]",-25.0,0.8908891314533842
14,"[ 0.38173396 -0.0508033  -1.04197543 -0.15641624  1.74144994 -0.70923728]",25.0,0.6183966726227429
14,"[ 0.36088519 -0.05862411  0.20802457 -0.15641624  1.73885592  0.60425748]",-25.0,0.6436201314320678
14,"[ 0.34003642 -0.06644492 -1.04197543 -0.15641624  1.74037473 -0.54234846]",25.0,0.6637661220561853
14,"[ 0.31918765 -0.07426573  0.20802457 -0.15641624  1.74611637  0.77117104]",-25.0,0.6455086188261
14,"[ 0.29833887 -0.08208654 -1.04197543 -0.15641624  1.75613718 -0.36817915]",25.0,0.9618797275082964
14,"[ 0.2774901  -0.08990736  0.20802457 -0.15641624  1.77068914  0.94974204]",-25.0,0.6443167615169978
14,"[ 0.25664133 -0.09772817 -1.04197543 -0.15641624  1.79011697 -0.1692653 ]",25.0,1.0151651831659652
14,"[ 0.23579256 -0.10554898  0.20802457 -0.15641624  1.81480203  1.15634371]",25.0,0.6374993819295827
14,"[ 0.27744379 -0.11336979  1.45802457 -0.15641624  1.90579796  2.48410264]",-25.0,0.4650276968378261
14,"[ 0.31909502 -0.1211906   0.20802457 -0.15641624  2.00509019  1.50378283]",-25.0,0.5359831420466205
14,"[ 0.29824625 -0.12901142 -1.04197543 -0.15641624  2.05746195  0.60059942]",25.0,0.6474432893007699
15,"[0.04375518 0.06382377 0.15605277 0.08295397 1.77829542 0.02455987]",-25.0,1.1942633358859394
15,"[ 0.02030782  0.06797147 -1.09394723  0.08295397  1.75143579 -1.10122437]",25.0,0.7784558098494704
15,"[-0.00313955  0.07211916  0.15605277  0.08295397  1.72931429  0.21425601]",25.0,1.1948175338280547
15,"[0.03591309 0.07626686 1.40605277 0.08295397 1.7728017  1.5260168 ]",-25.0,0.7042758225474461
15,"[0.07496573 0.08041456 0.15605277 0.08295397 1.82119217 0.41669147]",-25.0,0.8462171937769009
15,"[ 0.05151837  0.08456226 -1.09394723  0.08295397  1.81483052 -0.67105289]",25.0,0.820577954645203
15,"[0.02807101 0.08870996 0.15605277 0.08295397 1.81456722 0.65940126]",25.0,0.8383507930253972
15,"[0.06712365 0.09285766 1.40605277 0.08295397 1.88074975 1.9882267 ]",-25.0,0.616586895250168
15,"[0.10617629 0.09700536 0.15605277 0.08295397 1.95456103 0.97604558]",-25.0,0.7221050396864431
15,"[ 0.08272892  0.10115306 -1.09394723  0.08295397  1.97918002  0.01340328]",-25.0,0.8887226284272746
15,"[-0.00321844  0.10530075 -2.34394723  0.08295397  1.95598968 -0.94381354]",25.0,0.7903959291081197
15,"[-0.0891658   0.10944845 -1.09394723  0.08295397  1.94242903  0.40028108]",25.0,0.8234888573216514
15,"[-0.11261316  0.11359615  0.15605277  0.08295397  1.99590334  1.73728519]",-25.0,0.612242453910379
15,"[-0.13606052  0.11774385 -1.09394723  0.08295397  2.05979057  0.82960314]",-25.0,0.7110112708229205
15,"[-0.22200788  0.12189155 -2.34394723  0.08295397  2.0796369  -0.031576  ]",25.0,0.7719518950645433
16,"[ 0.03532486  0.1639989  -0.05198661  0.01528768  1.47791923  0.16087605]",-25.0,1.1863776047688996
16,"[ 0.00147553  0.16476328 -1.30198661  0.01528768  1.45371979 -1.12921097]",25.0,0.7911694281344683
16,"[-0.0323738   0.16552766 -0.05198661  0.01528768  1.42673074  0.04571878]",25.0,1.2059172152537634
16,"[-0.00372313  0.16629205  1.19801339  0.01528768  1.45822041  1.21627219]",-25.0,0.7764355023981074
16,"[ 0.02492754  0.16705643 -0.05198661  0.01528768  1.48664105 -0.076626  ]",-25.0,1.2110164657212115
16,"[-0.00892179  0.16782082 -1.30198661  0.01528768  1.45064082 -1.36446678]",25.0,0.7500976031136969
16,"[-0.04277112  0.1685852  -0.05198661  0.01528768  1.41180317 -0.1943203 ]",25.0,1.1686671135740245
16,"[-0.01412045  0.16934959  1.19801339  0.01528768  1.43100421  0.96352696]",-25.0,0.8077799859158966
16,"[ 0.01453021  0.17011397 -0.05198661  0.01528768  1.44654673 -0.33989727]",25.0,1.1661867430001922
16,"[0.04318088 0.17087835 1.19801339 0.01528768 1.45902225 0.83923564]",25.0,0.811045521432585
16,"[0.13433155 0.17164274 2.44801339 0.01528768 1.53080474 2.03804701]",-25.0,0.5948994870051382
16,"[0.22548222 0.17240712 1.19801339 0.01528768 1.60112497 0.78151426]",-25.0,0.7079600045799005
16,"[ 0.25413289  0.17317151 -0.05198661  0.01528768  1.60939643 -0.4488766 ]",25.0,0.9877557548504063
16,"[0.28278356 0.17393589 1.19801339 0.01528768 1.61863093 0.81786113]",-25.0,0.6679534085173747
16,"[ 0.31143423  0.17470028 -0.05198661  0.01528768  1.62896397 -0.40254463]",25.0,0.9572458563043652
16,"[0.3400849  0.17546466 1.19801339 0.01528768 1.64072883 0.87286953]",-25.0,0.6270811874255339
16,"[ 0.36873557  0.17622904 -0.05198661  0.01528768  1.65413605 -0.33424515]",25.0,0.9300745968833833
